student_id,status,is_dropout,program_studi,jalur_masuk,status_pernikahan,jenis_kelamin,kelas,usia_saat_daftar,kelompok_usia,status_spp,punya_tunggakan,penerima_beasiswa,mahasiswa_displaced,nilai_masuk,nilai_pendidikan_sebelumnya,mk_diambil_sem1,mk_lulus_sem1,nilai_sem1,mk_diambil_sem2,mk_lulus_sem2,nilai_sem2,rasio_kelulusan_mk_sem1,rasio_kelulusan_mk_sem2,skor_risiko_dropout,sumber_skor,prediksi_berisiko,kategori_risiko
JJI-03522,Dropout,1.0,Animation & Multimedia Design,Fase 2 - kuota umum,Lajang,Laki-laki,Siang,24,24-27 th,Lunas,Tidak,Tidak,Ya,134.1,125.0,17,13,11.64,17,12,11.25,0.765,0.706,0.8545,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-03523,Graduate,0.0,Advertising & Marketing Management,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,17,≤20 th,Lunas,Tidak,Ya,Ya,149.5,146.0,6,6,14.88,6,6,13.43,1.0,1.0,0.0582,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-03524,Enrolled,,Advertising & Marketing Management,Pindah program studi,Lajang,Laki-laki,Siang,21,21-23 th,Lunas,Tidak,Tidak,Tidak,113.2,117.0,5,2,10.0,5,3,10.33,0.4,0.6,0.8514,prediksi model (mahasiswa masih aktif),Berisiko,Sangat Tinggi
JJI-03525,Enrolled,,Management (kelas malam),Usia di atas 23 tahun,Menikah,Laki-laki,Malam,34,28-35 th,Lunas,Tidak,Tidak,Tidak,146.0,150.0,5,5,14.2,5,5,14.6,1.0,1.0,0.1942,prediksi model (mahasiswa masih aktif),Aman,Rendah
JJI-03526,Graduate,0.0,Agronomy,Pemegang diploma spesialisasi teknologi,Lajang,Laki-laki,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,140.0,140.0,6,6,12.71,6,6,13.5,1.0,1.0,0.1159,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-03527,Dropout,1.0,Agronomy,Usia di atas 23 tahun,Menikah,Laki-laki,Siang,49,>35 th,Menunggak,Ya,Tidak,Tidak,162.4,111.0,12,5,11.6,7,5,11.2,0.417,0.714,0.9895,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-03528,Dropout,1.0,Nursing,Pindah program studi,Lajang,Laki-laki,Siang,23,21-23 th,Lunas,Tidak,Tidak,Tidak,136.6,120.0,7,5,11.94,7,6,12.2,0.714,0.857,0.4127,prediksi out-of-fold (data berlabel),Aman,Sedang
JJI-03529,Dropout,1.0,Informatics Engineering,Fase 3 - kuota umum,Lajang,Laki-laki,Siang,18,≤20 th,Lunas,Tidak,Tidak,Ya,111.0,111.0,5,4,11.6,5,3,14.2,0.8,0.6,0.7225,prediksi out-of-fold (data berlabel),Berisiko,Tinggi
JJI-03530,Enrolled,,Nursing,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,20,≤20 th,Lunas,Tidak,Tidak,Tidak,115.7,118.0,7,5,12.7,8,7,13.48,0.714,0.875,0.2019,prediksi model (mahasiswa masih aktif),Aman,Rendah
JJI-03531,Graduate,0.0,Advertising & Marketing Management,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,105.7,106.0,6,6,13.33,6,5,13.8,1.0,0.833,0.2561,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-03532,Enrolled,,Agronomy,Transfer,Lajang,Laki-laki,Siang,24,24-27 th,Lunas,Tidak,Tidak,Ya,128.2,120.0,9,8,13.33,10,9,13.11,0.889,0.9,0.2353,prediksi model (mahasiswa masih aktif),Aman,Rendah
JJI-03533,Graduate,0.0,Management,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,18,≤20 th,Lunas,Tidak,Tidak,Ya,137.0,151.0,5,5,13.4,5,5,15.0,1.0,1.0,0.0991,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-03534,Dropout,1.0,Tourism,Usia di atas 23 tahun,Menikah,Laki-laki,Siang,45,>35 th,Menunggak,Ya,Tidak,Tidak,120.0,133.1,6,0,0.0,6,0,0.0,0.0,0.0,0.9999,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-03535,Dropout,1.0,Management (kelas malam),Usia di atas 23 tahun,Lajang,Laki-laki,Malam,30,28-35 th,Lunas,Tidak,Tidak,Ya,120.5,120.0,5,2,11.0,5,0,0.0,0.4,0.0,0.9921,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-03536,Dropout,1.0,Management (kelas malam),Pindah institusi/prodi,Lajang,Laki-laki,Malam,28,28-35 th,Lunas,Tidak,Tidak,Tidak,118.1,120.0,15,13,12.0,13,9,11.33,0.867,0.692,0.7007,prediksi out-of-fold (data berlabel),Berisiko,Tinggi
JJI-03537,Dropout,1.0,Management (kelas malam),Usia di atas 23 tahun,Lajang,Laki-laki,Malam,40,>35 th,Lunas,Tidak,Tidak,Tidak,139.0,110.0,5,0,0.0,5,0,0.0,0.0,0.0,0.993,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-03538,Dropout,1.0,Management,Usia di atas 23 tahun,Lajang,Laki-laki,Siang,32,28-35 th,Menunggak,Tidak,Tidak,Tidak,116.3,133.1,5,0,0.0,5,0,0.0,0.0,0.0,0.9989,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-03539,Dropout,1.0,Tourism,Fase 2 - kuota umum,Lajang,Laki-laki,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,120.5,118.0,6,4,12.5,6,4,10.25,0.667,0.667,0.7521,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-03540,Graduate,0.0,Communication Design,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,20,≤20 th,Lunas,Tidak,Tidak,Ya,134.9,139.0,6,6,13.67,6,6,12.17,1.0,1.0,0.1457,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-03541,Dropout,1.0,Informatics Engineering,Fase 2 - kuota umum,Lajang,Laki-laki,Siang,18,≤20 th,Lunas,Tidak,Tidak,Tidak,123.0,130.0,5,1,10.0,5,0,0.0,0.2,0.0,0.9951,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-03542,Dropout,1.0,Advertising & Marketing Management,Fase 2 - kuota umum,Lajang,Laki-laki,Siang,20,≤20 th,Menunggak,Tidak,Tidak,Tidak,122.9,132.0,6,6,11.5,6,2,13.0,1.0,0.333,0.9281,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-03543,Enrolled,,Management (kelas malam),Usia di atas 23 tahun,Lajang,Laki-laki,Malam,39,>35 th,Lunas,Tidak,Tidak,Tidak,140.0,100.0,5,4,12.25,5,4,12.75,0.8,0.8,0.5621,prediksi model (mahasiswa masih aktif),Berisiko,Tinggi
JJI-03544,Enrolled,,Veterinary Nursing,Fase 2 - kuota umum,Lajang,Laki-laki,Siang,19,≤20 th,Menunggak,Tidak,Tidak,Tidak,122.5,120.0,6,5,13.6,6,5,13.67,0.833,0.833,0.6908,prediksi model (mahasiswa masih aktif),Berisiko,Tinggi
JJI-03545,Enrolled,,Management (kelas malam),Usia di atas 23 tahun,Lajang,Laki-laki,Malam,38,>35 th,Lunas,Tidak,Tidak,Tidak,121.5,133.1,5,2,10.5,5,3,11.33,0.4,0.6,0.9025,prediksi model (mahasiswa masih aktif),Berisiko,Sangat Tinggi
JJI-03546,Graduate,0.0,Nursing,Fase 2 - kuota umum,Lajang,Laki-laki,Siang,18,≤20 th,Lunas,Tidak,Ya,Ya,132.3,156.0,7,6,13.27,7,6,13.27,0.857,0.857,0.1476,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-03547,Graduate,0.0,Nursing,Fase 2 - kuota umum,Lajang,Laki-laki,Siang,18,≤20 th,Lunas,Tidak,Ya,Ya,131.5,143.0,7,7,12.51,8,8,14.19,1.0,1.0,0.0435,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-03548,Dropout,1.0,Equinculture,Pindah program studi,Menikah,Laki-laki,Siang,28,28-35 th,Lunas,Tidak,Tidak,Tidak,128.2,133.1,5,0,0.0,5,0,0.0,0.0,0.0,0.9965,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-03549,Dropout,1.0,Advertising & Marketing Management,Usia di atas 23 tahun,Lajang,Laki-laki,Siang,31,28-35 th,Menunggak,Tidak,Tidak,Ya,148.0,140.0,6,0,0.0,6,0,0.0,0.0,0.0,0.9997,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-03550,Graduate,0.0,Nursing,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,23,21-23 th,Lunas,Tidak,Tidak,Tidak,121.5,127.0,7,6,13.48,7,6,13.48,0.857,0.857,0.1595,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-03551,Enrolled,,Nursing,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,21,21-23 th,Lunas,Tidak,Tidak,Ya,135.4,135.0,7,6,12.56,8,5,12.16,0.857,0.625,0.5096,prediksi model (mahasiswa masih aktif),Berisiko,Tinggi
JJI-03552,Dropout,1.0,Social Service,Usia di atas 23 tahun,Lajang,Laki-laki,Siang,33,28-35 th,Menunggak,Ya,Tidak,Tidak,139.0,133.1,6,0,0.0,5,0,0.0,0.0,0.0,0.9997,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-03553,Dropout,1.0,Management,Pindah program studi,Lajang,Laki-laki,Siang,22,21-23 th,Lunas,Tidak,Tidak,Tidak,113.4,120.0,5,3,13.0,5,3,11.67,0.6,0.6,0.7023,prediksi out-of-fold (data berlabel),Berisiko,Tinggi
JJI-03554,Dropout,1.0,Informatics Engineering,Pemegang diploma spesialisasi teknologi,Lajang,Laki-laki,Siang,20,≤20 th,Lunas,Ya,Tidak,Ya,150.0,150.0,5,5,16.5,5,5,17.71,1.0,1.0,0.2964,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-03555,Enrolled,,Advertising & Marketing Management,Fase 2 - kuota umum,Lajang,Laki-laki,Siang,19,≤20 th,Lunas,Ya,Tidak,Tidak,122.0,123.0,6,6,13.17,6,5,13.2,1.0,0.833,0.5125,prediksi model (mahasiswa masih aktif),Berisiko,Tinggi
JJI-03556,Graduate,0.0,Veterinary Nursing,Pemegang diploma spesialisasi teknologi,Lajang,Laki-laki,Siang,20,≤20 th,Lunas,Tidak,Tidak,Ya,150.0,150.0,6,6,13.8,6,6,13.14,1.0,1.0,0.1082,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-03557,Enrolled,,Tourism,Usia di atas 23 tahun,Lajang,Laki-laki,Siang,25,24-27 th,Lunas,Tidak,Tidak,Ya,119.3,133.1,6,6,11.17,6,4,11.8,1.0,0.667,0.527,prediksi model (mahasiswa masih aktif),Berisiko,Tinggi
JJI-03558,Dropout,1.0,Agronomy,Usia di atas 23 tahun,Lajang,Laki-laki,Siang,25,24-27 th,Menunggak,Tidak,Tidak,Tidak,140.0,130.0,6,0,0.0,6,0,0.0,0.0,0.0,0.999,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-03559,Enrolled,,Communication Design,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,125.0,140.0,6,6,12.67,6,6,12.14,1.0,1.0,0.1533,prediksi model (mahasiswa masih aktif),Aman,Rendah
JJI-03560,Graduate,0.0,Advertising & Marketing Management,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,20,≤20 th,Lunas,Tidak,Tidak,Ya,140.7,141.0,5,5,12.6,5,4,14.5,1.0,0.8,0.2406,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-03561,Enrolled,,Nursing,Usia di atas 23 tahun,Menikah,Laki-laki,Siang,33,28-35 th,Lunas,Tidak,Tidak,Tidak,100.0,133.1,7,5,13.06,7,0,0.0,0.714,0.0,0.9904,prediksi model (mahasiswa masih aktif),Berisiko,Sangat Tinggi
JJI-03562,Graduate,0.0,Journalism & Communication,Fase 2 - kuota umum,Lajang,Laki-laki,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,146.7,146.0,6,6,13.83,6,6,13.62,1.0,1.0,0.1655,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-03563,Dropout,1.0,Equinculture,Usia di atas 23 tahun,Lajang,Laki-laki,Siang,31,28-35 th,Lunas,Tidak,Tidak,Tidak,96.0,133.1,5,0,0.0,5,0,0.0,0.0,0.0,0.9967,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-03564,Dropout,1.0,Informatics Engineering,Pemegang diploma spesialisasi teknologi,Lajang,Laki-laki,Siang,24,24-27 th,Menunggak,Ya,Tidak,Tidak,160.0,160.0,6,2,16.0,7,2,16.0,0.333,0.286,0.9944,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-03565,Dropout,1.0,Informatics Engineering,Pemegang diploma spesialisasi teknologi,Lajang,Laki-laki,Siang,23,21-23 th,Menunggak,Ya,Tidak,Tidak,130.0,130.0,5,0,0.0,5,0,0.0,0.0,0.0,0.9996,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-03566,Dropout,1.0,Management (kelas malam),Usia di atas 23 tahun,Menikah,Laki-laki,Malam,26,24-27 th,Menunggak,Tidak,Ya,Tidak,130.0,160.0,5,3,10.67,5,3,10.67,0.6,0.6,0.9169,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-03567,Graduate,0.0,Communication Design,Pindah program studi,Menikah,Laki-laki,Siang,38,>35 th,Lunas,Tidak,Tidak,Ya,140.0,140.0,18,18,14.5,18,18,14.5,1.0,1.0,0.0259,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-03568,Graduate,0.0,Informatics Engineering,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,20,≤20 th,Lunas,Tidak,Ya,Ya,116.6,126.0,5,5,14.0,5,5,13.8,1.0,1.0,0.1231,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-03569,Graduate,0.0,Informatics Engineering,Fase 2 - kuota umum,Lajang,Laki-laki,Siang,20,≤20 th,Lunas,Tidak,Tidak,Ya,120.5,118.0,5,3,13.33,5,5,13.57,0.6,1.0,0.5968,prediksi out-of-fold (data berlabel),Berisiko,Tinggi
JJI-03570,Dropout,1.0,Veterinary Nursing,Usia di atas 23 tahun,Lajang,Laki-laki,Siang,25,24-27 th,Lunas,Tidak,Tidak,Tidak,103.0,133.1,6,0,0.0,6,0,0.0,0.0,0.0,0.9961,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-03571,Graduate,0.0,Communication Design,Fase 2 - kuota umum,Lajang,Laki-laki,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,111.9,121.0,6,5,12.0,6,4,11.2,0.833,0.667,0.6636,prediksi out-of-fold (data berlabel),Berisiko,Tinggi
JJI-03572,Graduate,0.0,Informatics Engineering,Fase 2 - kuota umum,Lajang,Laki-laki,Siang,18,≤20 th,Lunas,Tidak,Tidak,Tidak,148.7,148.0,5,5,16.2,5,5,16.0,1.0,1.0,0.2041,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-03573,Dropout,1.0,Management (kelas malam),Pindah program studi,Lajang,Laki-laki,Malam,28,28-35 th,Lunas,Tidak,Tidak,Tidak,120.0,133.1,13,7,10.29,11,5,10.6,0.538,0.455,0.9863,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-03574,Enrolled,,Informatics Engineering,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,18,≤20 th,Lunas,Tidak,Tidak,Ya,125.7,140.0,5,0,0.0,5,0,0.0,0.0,0.0,0.9949,prediksi model (mahasiswa masih aktif),Berisiko,Sangat Tinggi
JJI-03575,Graduate,0.0,Tourism,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,20,≤20 th,Lunas,Tidak,Ya,Ya,120.1,132.0,6,6,13.57,6,6,13.17,1.0,1.0,0.0661,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-03576,Graduate,0.0,Equinculture,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,18,≤20 th,Lunas,Tidak,Tidak,Tidak,127.8,140.0,6,6,14.29,6,6,14.86,1.0,1.0,0.1209,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-03577,Graduate,0.0,Management,Fase 2 - kuota umum,Lajang,Laki-laki,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,106.4,112.0,5,5,10.2,5,4,10.5,1.0,0.8,0.4154,prediksi out-of-fold (data berlabel),Aman,Sedang
JJI-03578,Dropout,1.0,Nursing,Transfer,Lajang,Laki-laki,Siang,24,24-27 th,Lunas,Ya,Tidak,Tidak,100.0,100.0,8,2,10.25,8,2,10.25,0.25,0.25,0.9977,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-03579,Dropout,1.0,Veterinary Nursing,Fase 2 - kuota umum,Lajang,Laki-laki,Siang,21,21-23 th,Lunas,Tidak,Tidak,Ya,123.9,126.0,6,0,0.0,6,0,0.0,0.0,0.0,0.9955,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-03580,Graduate,0.0,Advertising & Marketing Management,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,20,≤20 th,Lunas,Tidak,Ya,Tidak,139.5,150.0,6,6,14.83,6,6,14.83,1.0,1.0,0.0401,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-03581,Graduate,0.0,Agronomy,Pemegang diploma spesialisasi teknologi,Lajang,Laki-laki,Siang,21,21-23 th,Lunas,Tidak,Tidak,Ya,150.0,150.0,6,5,13.62,6,5,12.6,0.833,0.833,0.2656,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-03582,Graduate,0.0,Oral Hygiene,Fase 1 - kuota umum,Menikah,Laki-laki,Siang,24,24-27 th,Lunas,Ya,Tidak,Tidak,139.8,144.0,7,7,12.27,8,7,13.66,1.0,0.875,0.3243,prediksi out-of-fold (data berlabel),Aman,Sedang
JJI-03583,Dropout,1.0,Management (kelas malam),Usia di atas 23 tahun,Lajang,Laki-laki,Malam,27,24-27 th,Lunas,Tidak,Tidak,Tidak,154.4,133.1,5,0,0.0,5,0,0.0,0.0,0.0,0.993,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-03584,Enrolled,,Management,Fase 2 - kuota umum,Lajang,Laki-laki,Siang,19,≤20 th,Menunggak,Ya,Tidak,Ya,115.5,120.0,5,4,12.5,5,5,10.5,0.8,1.0,0.8758,prediksi model (mahasiswa masih aktif),Berisiko,Sangat Tinggi
JJI-03585,Graduate,0.0,Social Service (kelas malam),Usia di atas 23 tahun,Lajang,Laki-laki,Malam,39,>35 th,Lunas,Tidak,Tidak,Tidak,119.0,133.1,9,9,13.22,7,7,13.14,1.0,1.0,0.1253,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-03586,Dropout,1.0,Biofuel Production Technologies,Usia di atas 23 tahun,Lajang,Laki-laki,Siang,25,24-27 th,Lunas,Tidak,Tidak,Tidak,96.1,133.1,7,2,15.0,7,2,11.5,0.286,0.286,0.9809,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-03587,Dropout,1.0,Animation & Multimedia Design,Pemegang gelar pendidikan tinggi lain,Lajang,Laki-laki,Siang,18,≤20 th,Menunggak,Tidak,Tidak,Tidak,130.0,130.0,0,0,0.0,0,0,0.0,,,0.9054,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-03588,Graduate,0.0,Communication Design,Pindah program studi,Lajang,Laki-laki,Siang,19,≤20 th,Lunas,Tidak,Tidak,Tidak,128.8,133.0,12,12,13.17,12,12,13.0,1.0,1.0,0.0523,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-03589,Graduate,0.0,Journalism & Communication,Fase 3 - kuota umum,Lajang,Laki-laki,Siang,21,21-23 th,Lunas,Tidak,Ya,Tidak,126.8,124.0,6,5,13.83,6,4,14.0,0.833,0.667,0.4162,prediksi out-of-fold (data berlabel),Aman,Sedang
JJI-03590,Dropout,1.0,Management (kelas malam),Pemegang gelar pendidikan tinggi lain,Lajang,Laki-laki,Malam,27,24-27 th,Lunas,Tidak,Tidak,Tidak,130.0,130.0,5,0,0.0,5,0,0.0,0.0,0.0,0.9946,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-03591,Enrolled,,Management,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,116.7,124.0,5,0,0.0,5,0,0.0,0.0,0.0,0.992,prediksi model (mahasiswa masih aktif),Berisiko,Sangat Tinggi
JJI-03592,Enrolled,,Nursing,Fase 2 - kuota umum,Lajang,Laki-laki,Siang,18,≤20 th,Lunas,Tidak,Tidak,Ya,125.5,132.0,8,7,13.15,8,7,13.15,0.875,0.875,0.2194,prediksi model (mahasiswa masih aktif),Aman,Rendah
JJI-03593,Dropout,1.0,Advertising & Marketing Management,Pemegang gelar pendidikan tinggi lain,Lajang,Laki-laki,Siang,27,24-27 th,Lunas,Tidak,Tidak,Ya,110.0,110.0,12,9,12.33,11,6,13.17,0.75,0.545,0.9052,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-03594,Dropout,1.0,Journalism & Communication,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,18,≤20 th,Lunas,Ya,Tidak,Ya,133.7,127.0,6,6,13.0,6,5,11.8,1.0,0.833,0.4224,prediksi out-of-fold (data berlabel),Aman,Sedang
JJI-03595,Enrolled,,Equinculture,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,19,≤20 th,Lunas,Tidak,Tidak,Tidak,117.6,130.0,5,2,11.5,5,5,11.4,0.4,1.0,0.5215,prediksi model (mahasiswa masih aktif),Berisiko,Tinggi
JJI-03596,Dropout,1.0,Agronomy,Pemegang diploma spesialisasi teknologi,Lajang,Laki-laki,Siang,19,≤20 th,Lunas,Tidak,Tidak,Tidak,140.0,140.0,6,3,13.25,6,1,12.0,0.5,0.167,0.9199,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-03597,Enrolled,,Agronomy,Pemegang diploma spesialisasi teknologi,Lajang,Laki-laki,Siang,22,21-23 th,Lunas,Tidak,Tidak,Tidak,150.0,150.0,6,3,13.33,6,3,12.75,0.5,0.5,0.7904,prediksi model (mahasiswa masih aktif),Berisiko,Sangat Tinggi
JJI-03598,Graduate,0.0,Social Service,Fase 1 - kuota khusus (Madeira),Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Tidak,Ya,133.7,133.0,6,6,13.5,6,6,12.17,1.0,1.0,0.0586,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-03599,Graduate,0.0,Journalism & Communication,Fase 1 - kuota khusus (Madeira),Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Ya,Ya,137.0,109.0,6,6,12.67,6,5,12.8,1.0,0.833,0.1104,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-03600,Dropout,1.0,Management,Pindah program studi,Lajang,Perempuan,Siang,23,21-23 th,Lunas,Tidak,Tidak,Tidak,128.2,133.1,11,11,15.09,6,6,14.5,1.0,1.0,0.087,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-03601,Dropout,1.0,Animation & Multimedia Design,Fase 3 - kuota umum,Lajang,Laki-laki,Siang,20,≤20 th,Menunggak,Ya,Tidak,Ya,129.2,133.0,0,0,0.0,0,0,0.0,,,0.9752,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-03602,Graduate,0.0,Journalism & Communication,Fase 2 - kuota umum,Lajang,Laki-laki,Siang,18,≤20 th,Lunas,Tidak,Tidak,Ya,129.5,134.0,6,6,13.17,6,6,12.67,1.0,1.0,0.1793,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-03603,Graduate,0.0,Journalism & Communication,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,18,≤20 th,Lunas,Tidak,Tidak,Ya,129.6,125.0,6,6,12.83,6,6,12.83,1.0,1.0,0.1606,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-03604,Enrolled,,Informatics Engineering,Fase 2 - kuota umum,Lajang,Laki-laki,Siang,18,≤20 th,Lunas,Tidak,Tidak,Ya,121.7,135.0,5,5,11.8,5,3,12.0,1.0,0.6,0.707,prediksi model (mahasiswa masih aktif),Berisiko,Tinggi
JJI-03605,Graduate,0.0,Journalism & Communication,Fase 2 - kuota umum,Lajang,Laki-laki,Siang,20,≤20 th,Lunas,Tidak,Tidak,Ya,141.8,132.0,6,6,11.83,6,6,12.17,1.0,1.0,0.1782,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-03606,Graduate,0.0,Journalism & Communication,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,20,≤20 th,Lunas,Tidak,Tidak,Ya,129.8,135.0,6,5,12.8,6,3,12.75,0.833,0.5,0.7076,prediksi out-of-fold (data berlabel),Berisiko,Tinggi
JJI-03607,Dropout,1.0,Communication Design,Pemegang diploma spesialisasi teknologi,Lajang,Laki-laki,Siang,21,21-23 th,Lunas,Tidak,Tidak,Tidak,106.0,100.0,7,5,11.8,9,5,11.0,0.714,0.556,0.7783,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-03608,Enrolled,,Animation & Multimedia Design,Pindah program studi,Lajang,Laki-laki,Siang,22,21-23 th,Lunas,Tidak,Tidak,Tidak,121.6,144.0,0,0,0.0,0,0,0.0,,,0.6813,prediksi model (mahasiswa masih aktif),Berisiko,Tinggi
JJI-03609,Dropout,1.0,Informatics Engineering,Fase 2 - kuota umum,Lajang,Laki-laki,Siang,20,≤20 th,Lunas,Tidak,Tidak,Ya,121.5,125.0,5,5,15.8,5,5,14.57,1.0,1.0,0.2359,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-03610,Enrolled,,Animation & Multimedia Design,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,19,≤20 th,Lunas,Ya,Tidak,Tidak,117.0,133.1,0,0,0.0,0,0,0.0,,,0.7888,prediksi model (mahasiswa masih aktif),Berisiko,Sangat Tinggi
JJI-03611,Enrolled,,Informatics Engineering,Pemegang diploma spesialisasi teknologi,Lajang,Laki-laki,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,130.0,130.0,5,2,12.5,5,3,11.6,0.4,0.6,0.8635,prediksi model (mahasiswa masih aktif),Berisiko,Sangat Tinggi
JJI-03612,Graduate,0.0,Advertising & Marketing Management,Fase 2 - kuota umum,Lajang,Laki-laki,Siang,20,≤20 th,Lunas,Tidak,Tidak,Ya,117.7,117.0,6,6,14.67,6,6,13.86,1.0,1.0,0.1747,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-03613,Dropout,1.0,Veterinary Nursing,Pemegang diploma spesialisasi teknologi,Lajang,Laki-laki,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,140.0,140.0,6,4,12.5,6,2,12.0,0.667,0.333,0.8822,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-03614,Dropout,1.0,Informatics Engineering,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,133.1,132.0,5,3,12.0,6,2,10.5,0.6,0.333,0.91,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
